Feature_ID	Domain	Phyla	Class	Order	Family	Genus	Species	Confidence
5bbfdedb702d9bc03fb2503be7a2601a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.998196767
ad6d5873f291e85e09161d45d6353316	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Marinilabiliaceae	 g__JC017	 s__JC017 sp004296775	0.999944416
626f395473c86aac3715328352406036	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Flavisolibacter_B		0.795874201
6bccd7ca8f21d8b2c6a22218f1c9923f	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Aggregatilineales				0.89349645
240a746d5aa02d73d8219b7cbfe124f5	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433871	 g__PSRF01	 s__PSRF01 sp002427845	0.999993719
eaeb1a290dc3b7bcd84f9446b2678bf4	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__GWC2-71-9	 g__Palsa-1233	 s__Palsa-1233 sp003169895	0.896269823
bf71bde7fd8694a197d2281c0e23142e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__Verrucomicrobium	 s__	0.999761851
c4a9744ef4205171d05289fd2ebf69be	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__	 g__	 s__	0.999969024
6cb161bfbbd6b0534750de9355bd6048	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.998685053
3dba4d3eca5358afc64b46dfee6aa164	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Reyranellales	 f__Reyranellaceae	 g__	 s__	0.841212562
398469de75363b7988551017a917f972	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae			0.999729041
a0bf691c5442d246bab08f0e6c9f63a6	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__	0.995747338
798b7be1f58da73fa7a566c49a895109	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.99978069
9877c0a0fe91ae9c3d1a4f4809705731	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5704	 f__UBA5704	 g__	 s__	0.999971166
a6facc90b4326eef8109db25acb11d38	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485			0.998407385
090d5e64e7014244a7b36c4e245dd58d	d__Bacteria							0.99999965
6c6fdf44f3bbbabd8ec5dda5651c5228	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__	0.984357068
876f33166bb731a99566364427bd8186	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__SCN-69-37 sp001724025	0.998460316
456b2fc2cdfe5a514f6f8810cdcb33be	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__UBA4664	 f__UBA4664	 g__UBA4664	 s__	0.961493503
6f48a525a3567c01493a9e9b664d887b	d__Bacteria							0.99999696
7bb91e10d8325b29467ee0dc6c228eae	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Planctomycetales	 f__Planctomycetaceae	 g__Caulifigura	 s__Caulifigura coniformis	0.990286262
fbc737828a8c3f073f400fccb64f1ccd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__	0.873853546
84bcc1f8b5e799a0b5fea9519520db9c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas_L_486704	 s__	0.714476051
a8a5a276624395bba8fc35da8e861528	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.999847445
2a98f47fb954fcb47886cc0ddab35e37	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Lacipirellulaceae			0.999690313
c4f4dfff7730de10e4ab1824287c0229	d__Bacteria							0.999999478
89565fb143a0238f9e7f4009262ded1d	d__Bacteria	 p__Chloroflexota						0.899548675
1498781dde29457877bfe0f859d284be	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.99819719
82d583c5ad49479fc89a0f707bf8e7a7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.987175641
292220667ea1495a12116f6ccaea8e71	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Berkiellales	 f__Berkiellaceae	 g__Berkiella_A	 s__	0.999940709
2f6e6565078cfb5e3237c68a3451bbdd	d__Bacteria							0.999999992
03937a341f69f805b761c764e7506670	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__VFKE01	 s__VFKE01 sp009885695	0.999999999
34e15534ca3ca7f818bc746c1d7d6e7b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__DSM-16500	 f__DSM-16500	 g__Aquicella_A	 s__Aquicella_A lusitana	0.933695334
4aff2d20455b96c0d1b80745bed367b6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592522	 f__Burkholderiaceae_A_592522			0.999999949
97c0b35103ce401debc34d63d23f20e9	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.997835942
295fbf0f495366178bf44a492dee5160	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia	 o__FW602-bin16	 f__FW602-bin16	 g__FW602-bin16	 s__FW602-bin16 sp004297765	0.852336721
a2157fb4ffab83f5e8ed9136e84d4c47	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__55-13	 s__55-13 sp001898035	0.992175439
59dcada1248650654d99cbe8589b37b4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__	 s__	0.999999999
57e4b2e959da9a33960a5380af8df008	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485	 g__Variibacter	 s__Variibacter gotjawalensis	0.736148362
6d2b86b2fb847e81ed492aed72be770d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.998692508
2414cb98b64c595d15fe97e6a79823ec	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01		0.771814362
f0da48e23b83057dc3371b3aaa2ab4a2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592522	 f__Burkholderiaceae_A_592522			0.999999993
817719faeccf0257ff603e74a24ca9c5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__AKYH767	 f__B-17BO	 g__UBA2475	 s__UBA2475 sp002319075	0.999985564
c1b961d9fa8c473aabb295b3ce9687d1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__Anammoximicrobium	 s__Anammoximicrobium sp012515235	0.712543609
930104443d7ce3fcea62d865dab1f967	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Gemmatimonas	 s__Gemmatimonas aurantiaca	0.851011059
4b2e50d2c94749353ca0a8ca99f74272	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Microbacteriaceae	 g__Microbacterium_A_383312		0.95547242
85d40c29af3cbb6868471dc1fa08996a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium_485351		0.9897849
f36b0fc23deea827571850d75e33a2ba	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter		0.962870347
5045a6f64450cbfb272fd8edb41400b4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__VFKE01	 s__VFKE01 sp009885695	0.99999999
e94ead35f364c471a0aaa7d5bad5d80f	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__	0.990375686
da81e9f31d42ba3fc02f62b2eeead52d	d__Bacteria	 p__Planctomycetota						0.963341735
7b1c20c1c971b5fbb1036d0e82770f9d	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__	 g__	 s__	0.999999901
e7aa94e015b6c86ad7c4421fc684d828	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Streptomycetales_400645	 f__Streptomycetaceae_400641			0.989738084
beb8df9a42923defdfdbf4860ed5b84a	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	0.999999981
18150699a5844f1a267f501ffc804243	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.99953152
5f1ee73a9dcca94f860bb0780784d9d8	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.987804219
986a12136173aabb4a07f7696e004a7a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Adhaeribacter	 s__	0.790744792
70940ba2b7a75f9aca2cbae1cbc54fd4	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__Gaiella	 s__Gaiella occulta	0.766747791
27c83333fe08eb457e8e9f410e6d0155	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.999521409
7f53bf12c1027dc349393d16f3a9cdee	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__Anatilimnocola	 s__Anatilimnocola aggregata	0.723850679
1d203c5110d9abe8a4fe143ef4212c84	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__Chthoniobacter flavus	0.999219396
c7cfb2dfa9a70a42058f3f236bcdfa88	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Corynebacterium		0.999999999
cf32dd68ba9969bc3df10c13ac3d99eb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592524	 f__Burkholderiaceae_A_574934			0.94079702
34d2b40836514940cded8ee9ed4be668	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433871	 g__PSRF01	 s__PSRF01 sp002427845	0.999883654
d53ab31728a96d2c88e0345977c6f7b3	d__Bacteria							0.999999999
50ff86811354119cb3b4b34b0ace7bc7	d__Bacteria	 p__Desulfobacterota_G_459546	 c__Desulfuromonadia	 o__Geobacterales	 f__Geobacteraceae			0.999707693
e87612f55e181ca29d4058f74cf9fb89	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.998209712
711488552416944bed284d79bc44953a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales_A_737866	 f__Pasteurellaceae	 g__Frederiksenia		0.967361603
3adf03558d57c91c3412e60aed93b3af	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01		0.707807102
844d7535c6a5258e9c828e7bb85ee1b5	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37		0.99997045
69f0863c21ffb4985a0586fdbfbd564c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485	 g__Pseudolabrys_502538	 s__Pseudolabrys sp001426945	0.968525529
47985610b37ceceee12370001333a747	d__Bacteria	 p__Chloroflexota	 c__Limnocylindria	 o__Limnocylindrales	 f__CSP1-4	 g__GWC2-73-18	 s__	0.999951885
991786f0b5788c49b8d6e5ee4d5a7d21	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia	 o__	 f__	 g__	 s__	1
2cdb38fae2d207b6f5ae1aa5e06fe319	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597433	 f__SG8-39	 g__SCGC-AG-212-J23	 s__SCGC-AG-212-J23 sp005881595	0.999982125
f13a7640696f6cda15c6e1c42b844e7e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.993210538
e15f69fc9edad82ef27344718d7a44ae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium album_A_818019	0.9985144
3e61b423f0cbf83f7aaa2f256a3a6118	d__Bacteria							0.999997035
972a6c9b93d48b1d69ca28fc0fe1da3c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Lysobacter_A_615715	 s__Lysobacter_A dokdonensis	0.999447654
31bbe8b7164111cc6b4a75295d107032	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_613067	 f__Rhodanobacteraceae_613067	 g__Dokdonella_A	 s__Dokdonella_A soli	0.951060444
fdf679a09014cc8248b70d64b6967ee3	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.99924678
4528b0ec486695e8202a8f14464f33e0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas_L_486704		0.999955762
46483f73ebfb6fbfbd2c551efe762e9c	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__VXMN01	 f__VXMN01	 g__VXMN01	 s__VXMN01 sp009841055	1
78f9e06be84cc77b6f64546a1b29c133	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__Palsa-739	 s__Palsa-739 sp003139545	0.8401211
782f2367ac806831ed2d5565ad0db413	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Blastocatellaceae_430966	 g__Blastocatella	 s__Blastocatella fastidiosa	0.773852821
c01e08691e2034d78a00c35041f8963e	d__Bacteria							0.999999301
42088f21dd35d2766afa96ceb6bf180e	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999			0.986072045
46ffae5bae0552daa1763d0559521555	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.99689448
15af282928257f8fc6469ec73c2af2b2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Arenimonas_613591	 s__Arenimonas oryziterrae	0.948086324
54f0bc7fb3111e40985bc16b82467de7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__UTBCD1	 s__UTBCD1 sp005883765	0.994462805
3776e43b1d4482c12dd5886221045250	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5704	 f__UBA5704			0.9961006
aed68a8abadd80bac8816b353bcd4538	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae			0.97273135
75e30b19f3321537b7adbe6ad2a283e5	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.999958824
2bd659d3bbfb4df92f73094fab241d76	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597437	 f__Casimicrobiaceae	 g__VBCG01	 s__VBCG01 sp005881895	0.999983727
0c5b5f7f07db5fc3b3745ebb1d10ccf7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Lysobacter_A_615715	 s__Lysobacter_A dokdonensis	0.996027486
2955a629308cfc6e21cd3687b61d1398	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504723	 f__Aestuariivirgaceae	 g__Aestuariivirga	 s__Aestuariivirga litoralis	0.999895396
739604365eccc9933fbff2615ac8e449	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Pedobacter_887417	 s__Pedobacter rhizosphaerae	0.941090481
c1ba6063c3a43fe67bc900ae31fad1aa	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.995170133
005c4780d89d7263e3080214fa6e9add	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Lacipirellulaceae	 g__Pirellulimonas	 s__Pirellulimonas nuda	0.985742784
dbbefc7866d806517739bcc1e40f52a1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__Limnoglobus		0.977638789
1fb720763aa7bfb9456aaa6f08fcd6d1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__Pirellula_B_754535	 s__Pirellula staleyi	0.998887224
1a4e10b278fa24a4b529acbc2afebd9c	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__Saccharimonadaceae			0.986918068
b116b5818c2f31c75690707cea8e1cf4	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__20CM-2-55-15	 f__20CM-2-55-15	 g__DSPE01	 s__DSPE01 sp011046715	1
0ebbf2037aaf7f4eebad5902545d50b6	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__Chthoniobacter flavus	0.999011485
fa856441386d7293fc1475e5b5be5acf	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.98252279
79be006f9427ace0abc35fc4ede7f936	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales				0.997091035
db63d72269faaaaff4db2072c25f9171	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Parablastomonas	 s__Parablastomonas arctica	0.700273533
99ba04978d53a28bfeca4401c785c46d	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Polyangiaceae	 g__	 s__	0.999864985
0f19570d0623d6f18eba81464c4fa69e	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__	0.918089406
23ad7ba6f74846d2a2022f8b19c0e824	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.998477591
4d34b6cb86157389afb6c4e9f91bb193	d__Bacteria	 p__Acidobacteriota	 c__HRBIN11	 o__HRBIN11	 f__HRBIN11	 g__HRBIN11	 s__	0.997647813
662c7e1fdfd6a9e0ed19242acce1ed29	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501059	 f__Rhizobiaceae_A_501059	 g__Ensifer		0.964041099
b2af3ab5d31f6e0388d7e26fcb0b54d0	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__JACDCH01	 g__VFJN01	 s__VFJN01 sp009694375	0.999968519
4d50065ecd5d03a893986555924a7df4	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales				0.999944553
0728a1adde8a3971f0437772889c8d57	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae			0.999998176
4cfd9f9d0288cce5467905b13566065c	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__UBA10450	 g__Udaeobacter	 s__Udaeobacter sp003218615	0.999446473
0eb70d5ac7c8153947a8fc52fc7da1ef	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.999285664
9f7c06716dd4319cfd136ce2b1e82439	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Sediminibacterium	 s__Sediminibacterium magnilacihabitans	0.999970762
fd4c6cfbb70590981992039c0eef957f	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__UBA4664	 f__UBA4664	 g__UBA4664	 s__	0.70096659
13b05d1c7242ce80bd5f5e52507f4f4c	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Gemmatimonas	 s__Gemmatimonas aurantiaca	0.740661559
cdb6ee94cda0b44c23e30352de05f848	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_426821	 g__OLB17_426821	 s__OLB17 sp001567505	0.883085614
f4025295ddd12e9d8945dd94cb752310	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__Fimbriiglobus	 s__Fimbriiglobus ruber	0.983137652
e62ae37d79bd1742e94341caa4c3e20f	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_433912	 g__QHXM01	 s__QHXM01 sp003222945	0.999996487
74661be1e0bcf42ccb9f0602b73d7c4c	d__Bacteria							0.999999217
83d706513ce9537ef980bc4e357a2a1f	d__Bacteria							0.999999968
00361562d75390736d347bdc47fc1476	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.798038849
5276b7aa9712dda96d202e66264a566e	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae_405308	 g__Baekduia		0.994921731
5326e0bbb8e6e7ecc39753715feb00bf	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides_A_392796		0.999636439
ddb1bea558f4d23038d3f5acd9869afa	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__Ilumatobacteraceae	 g__UBA3006	 s__	0.940941198
7986b1d0a898e800f5566d4ce2510312	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes					0.745332726
95d9398fa6572e2051f0d63162d2a1f9	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Marinilabiliaceae	 g__JC017	 s__JC017 sp004296775	0.999353162
1e524905d3251c4f427362daba73edf7	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665			0.935837679
cc6fba1d2ebc50f3917be9fef35c07ea	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia	 o__DSTF01	 f__WHTK01	 g__WHTK01	 s__WHTK01 sp009377745	0.971857565
eaf6347baef68c21d9a6c505d6a745af	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium	 s__Phenylobacterium panacis	0.897824927
16833f09e822bd7ff9937d4511136522	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__	 g__	 s__	0.980233104
823c9d19ddc7df608dde1f76d692b918	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.999964037
2f5347e1efe26013dcfe76797e86dd58	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597437	 f__Casimicrobiaceae	 g__VBCG01	 s__VBCG01 sp005881895	0.947839494
92f2be78088695adcbaba0dfaae7bc13	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Aeromicrobium		0.999830837
44ae9554ec61584a1439b4b97704f9ed	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales_650611	 f__Pseudomonadaceae	 g__Pseudomonas_E_647464		0.995531464
b856dba095745a3c73ff430d38e2c11b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Flavisolibacter_B	 s__Flavisolibacter_B ginsengiterrae	0.876050057
8e05d8b60da1ec6ecba3493144bbb540	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Niastella		0.999998163
0ffc09afe9e387619d2f59721f8fddac	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Geodermatophilaceae			0.772686171
c1e2dc80dabaf4967f28b190fd8b6e9a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Beijerinckiaceae	 g__Microvirga		0.999876689
37fa114d9183d115fc1213a91c03df9c	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae			0.935896238
cbbde3cbab29f7da58239f13089e7bab	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Streptomycetales_400645	 f__Streptomycetaceae_400641	 g__Streptomyces_G_399870		0.996935729
