# Constructed from biom file
#OTU ID	BEADS_S67	C10B-DNA_S4	C10E-POS_S60	C10N-POS_S65	C10N-SYBR_S26	C10R-DNA_S12	C10R-POS_S30	C10R-SYBR_S20	C1E-POS_S31	C1E-SYBR_S21	C1N-POS_S61	C1N-SYBR_S13	C1R-DNA_S8	C1R-POS_S27	C1R-SYBR_S16	C2B-DNA_S1	C2E-POS_S32	C2E-SYBR_S22	C2N-POS_S62	C2N-SYBR_S15	C2R-DNA_S10	C2R-POS_S28	C2R-SYBR_S17	C5B-DNA_S2	C5E-POS_S33	C5E-SYBR_S23	C5N-POS_S63	C5R-DNA_S11	C5R-POS_S29	C5R-SYBR_S18	C7B-DNA_S3	C7E-POS_S34	C7E-SYBR_S24	C7N-POS_S64	C7N-SYBR_S25	C7R-DNA_S14	C7R-SYBR_S19	CTL_S66	S10-DNA_S9	S2-DNA_S5	S3-DNA_S6	S8-DNA_S7
ccde375b6b026cb8fd505e80c20098ec	151.0	69.0	0.0	0.0	0.0	192.0	204.0	188.0	0.0	0.0	0.0	0.0	0.0	74.0	173.0	212.0	0.0	0.0	0.0	0.0	112.0	195.0	217.0	0.0	0.0	0.0	0.0	105.0	229.0	239.0	148.0	0.0	0.0	0.0	0.0	210.0	0.0	126.0	74.0	0.0	0.0	122.0
d3c2200563032dd40cc2d16559bc21c4	320.0	35.0	0.0	0.0	0.0	93.0	0.0	129.0	0.0	0.0	0.0	0.0	75.0	225.0	348.0	0.0	0.0	24.0	0.0	0.0	77.0	229.0	350.0	62.0	0.0	0.0	0.0	93.0	377.0	173.0	0.0	0.0	0.0	0.0	0.0	107.0	297.0	0.0	0.0	0.0	0.0	23.0
6a3b81ace6a9a68bc16486f410c773e4	57.0	113.0	14.0	0.0	0.0	264.0	170.0	31.0	8.0	0.0	0.0	0.0	183.0	72.0	94.0	116.0	0.0	0.0	0.0	0.0	165.0	87.0	81.0	121.0	0.0	0.0	0.0	225.0	91.0	62.0	114.0	0.0	0.0	0.0	0.0	202.0	33.0	125.0	99.0	205.0	152.0	150.0
26247a18506b8b2385fcb6460cac1500	47.0	111.0	0.0	0.0	0.0	130.0	191.0	51.0	0.0	0.0	0.0	0.0	87.0	226.0	129.0	193.0	0.0	0.0	0.0	0.0	71.0	185.0	89.0	169.0	0.0	0.0	0.0	155.0	180.0	118.0	126.0	0.0	0.0	0.0	0.0	113.0	64.0	69.0	130.0	96.0	117.0	181.0
f65682676bf983a13ae61071e3baeff2	0.0	95.0	0.0	0.0	0.0	144.0	97.0	218.0	0.0	0.0	0.0	0.0	58.0	111.0	171.0	57.0	0.0	0.0	0.0	0.0	95.0	198.0	38.0	88.0	0.0	0.0	0.0	152.0	75.0	114.0	107.0	0.0	0.0	0.0	0.0	167.0	228.0	159.0	193.0	160.0	151.0	137.0
239a527610549a988dabae430f3e08db	254.0	0.0	0.0	0.0	0.0	0.0	608.0	0.0	0.0	0.0	0.0	0.0	153.0	448.0	179.0	0.0	0.0	0.0	0.0	0.0	77.0	129.0	237.0	0.0	0.0	0.0	0.0	116.0	251.0	217.0	0.0	0.0	0.0	0.0	0.0	111.0	39.0	79.0	46.0	0.0	32.0	0.0
6769d658be093cbccfdb5d66d5b0a3ed	91.0	126.0	0.0	0.0	0.0	202.0	62.0	65.0	0.0	0.0	0.0	0.0	270.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	140.0	0.0	0.0	0.0	404.0	25.0	0.0	128.0	0.0	0.0	0.0	0.0	169.0	0.0	138.0	148.0	177.0	93.0	277.0
27b59a42d3cd77fb4d56c2d130fe3634	44.0	30.0	0.0	0.0	0.0	35.0	831.0	121.0	0.0	0.0	0.0	0.0	22.0	322.0	160.0	11.0	0.0	0.0	0.0	0.0	27.0	363.0	117.0	60.0	0.0	0.0	0.0	30.0	31.0	192.0	40.0	0.0	0.0	0.0	0.0	65.0	134.0	30.0	67.0	70.0	62.0	61.0
ac04a69869da1097e8f92cba52ea312e	516.0	0.0	0.0	0.0	0.0	56.0	122.0	135.0	5.0	0.0	0.0	0.0	62.0	77.0	527.0	0.0	0.0	12.0	0.0	0.0	110.0	137.0	387.0	0.0	0.0	0.0	0.0	192.0	206.0	105.0	0.0	0.0	0.0	0.0	0.0	111.0	95.0	31.0	0.0	0.0	0.0	18.0
e0a2b1150a6c0137d9423fdb736dc5ce	59.0	104.0	0.0	0.0	0.0	116.0	109.0	112.0	0.0	0.0	0.0	0.0	105.0	0.0	107.0	141.0	0.0	0.0	0.0	0.0	85.0	102.0	82.0	238.0	0.0	0.0	0.0	87.0	84.0	189.0	165.0	0.0	0.0	0.0	0.0	99.0	69.0	138.0	170.0	168.0	155.0	208.0
97c750ac5f4fe9f454e9880f7706940e	145.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	76.0	807.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	851.0	0.0	0.0	0.0	0.0	0.0	381.0	247.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0
c1d35969bf604849c6e2adec680d8ef8	20.0	204.0	0.0	0.0	0.0	105.0	0.0	15.0	0.0	0.0	0.0	0.0	94.0	39.0	0.0	612.0	0.0	0.0	0.0	0.0	370.0	126.0	82.0	206.0	0.0	0.0	0.0	35.0	28.0	23.0	416.0	0.0	0.0	0.0	0.0	243.0	9.0	206.0	0.0	0.0	0.0	0.0
cf7a93f201b1d86d761150a8db411345	0.0	104.0	0.0	0.0	0.0	134.0	47.0	141.0	28.0	11.0	0.0	0.0	211.0	164.0	243.0	42.0	55.0	27.0	0.0	0.0	195.0	116.0	173.0	50.0	0.0	0.0	0.0	74.0	48.0	229.0	75.0	11.0	0.0	0.0	0.0	208.0	370.0	54.0	0.0	0.0	0.0	0.0
aa21628e6c517a6999c416e1fb0702c2	68.0	94.0	0.0	0.0	0.0	90.0	43.0	155.0	0.0	0.0	0.0	0.0	33.0	69.0	359.0	68.0	0.0	0.0	0.0	0.0	40.0	197.0	175.0	115.0	0.0	0.0	0.0	24.0	313.0	282.0	89.0	0.0	0.0	0.0	0.0	38.0	173.0	45.0	69.0	93.0	49.0	54.0
f6a7e105657a2c8e57f686ad1f5366f4	284.0	0.0	0.0	0.0	0.0	96.0	260.0	191.0	0.0	0.0	0.0	0.0	0.0	90.0	196.0	0.0	0.0	0.0	0.0	0.0	79.0	265.0	296.0	0.0	0.0	0.0	0.0	59.0	314.0	131.0	0.0	0.0	0.0	0.0	0.0	97.0	187.0	0.0	80.0	57.0	0.0	42.0
1f27eb8ef93c63e4fbd63838b308e92e	491.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	354.0	323.0	21.0	43.0	0.0	0.0	0.0	47.0	65.0	426.0	45.0	0.0	46.0	0.0	44.0	202.0	385.0	0.0	0.0	0.0	0.0	0.0	42.0	87.0	0.0	0.0	0.0	0.0	0.0
d00bdb7a37402d864b086dd2a0e7d12d	0.0	127.0	0.0	0.0	0.0	215.0	66.0	77.0	0.0	0.0	0.0	0.0	86.0	88.0	168.0	114.0	0.0	0.0	0.0	0.0	200.0	114.0	97.0	194.0	0.0	0.0	0.0	171.0	145.0	185.0	225.0	0.0	0.0	0.0	0.0	161.0	65.0	177.0	0.0	0.0	0.0	0.0
1c36b399b20da765eff7c2fb569c4dcb	561.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	58.0	0.0	298.0	33.0	0.0	0.0	0.0	0.0	94.0	171.0	339.0	0.0	0.0	0.0	0.0	57.0	306.0	82.0	74.0	31.0	0.0	3.0	0.0	94.0	140.0	52.0	32.0	41.0	20.0	0.0
9f9aec9e6ea1a095f866295f88499642	78.0	65.0	0.0	0.0	0.0	124.0	100.0	302.0	0.0	0.0	0.0	0.0	46.0	191.0	125.0	47.0	0.0	0.0	0.0	0.0	45.0	135.0	250.0	120.0	0.0	0.0	0.0	48.0	150.0	220.0	54.0	0.0	0.0	0.0	0.0	146.0	164.0	0.0	68.0	59.0	58.0	29.0
b7f4d8028482a2f1898705b967bcbfb7	0.0	107.0	0.0	0.0	0.0	216.0	72.0	108.0	0.0	0.0	0.0	0.0	0.0	127.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	224.0	0.0	0.0	0.0	0.0	0.0	255.0	97.0	0.0	0.0	0.0	0.0	203.0	100.0	308.0	146.0	125.0	181.0	85.0
be4ef67fd3f88d320fb0916219687e94	147.0	84.0	0.0	0.0	0.0	73.0	159.0	207.0	0.0	0.0	0.0	0.0	22.0	7.0	157.0	85.0	0.0	0.0	0.0	0.0	43.0	151.0	285.0	92.0	0.0	0.0	0.0	67.0	131.0	224.0	93.0	0.0	0.0	0.0	0.0	95.0	85.0	0.0	133.0	96.0	64.0	78.0
86aaf880dcae99a9d0580e89d7b43f59	0.0	53.0	0.0	0.0	0.0	47.0	0.0	165.0	0.0	0.0	0.0	0.0	78.0	54.0	384.0	57.0	0.0	0.0	0.0	0.0	129.0	48.0	341.0	112.0	0.0	0.0	0.0	87.0	38.0	347.0	84.0	0.0	0.0	0.0	0.0	89.0	165.0	0.0	110.0	48.0	53.0	88.0
909024be9f39b0709db7328526f950b2	0.0	122.0	0.0	0.0	0.0	93.0	167.0	95.0	0.0	0.0	0.0	0.0	72.0	171.0	176.0	65.0	0.0	0.0	0.0	0.0	47.0	0.0	193.0	83.0	0.0	0.0	0.0	56.0	121.0	92.0	88.0	0.0	0.0	0.0	0.0	72.0	162.0	65.0	213.0	129.0	135.0	135.0
6cada2f9db1e861004c9e71ae776527d	112.0	128.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	114.0	111.0	95.0	0.0	0.0	0.0	0.0	132.0	105.0	202.0	121.0	0.0	6.0	0.0	216.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	122.0	76.0	174.0	93.0	173.0	70.0	106.0
47a7328f54b6d17e1d6a2f25ea90f568	105.0	86.0	0.0	0.0	0.0	88.0	415.0	123.0	0.0	0.0	0.0	0.0	0.0	89.0	169.0	74.0	0.0	0.0	0.0	0.0	37.0	156.0	304.0	65.0	0.0	0.0	0.0	0.0	174.0	28.0	100.0	0.0	0.0	0.0	0.0	0.0	102.0	133.0	68.0	101.0	55.0	56.0
222dcdfe27212c880cc39f637029b355	202.0	0.0	0.0	0.0	0.0	82.0	0.0	69.0	0.0	0.0	0.0	0.0	124.0	153.0	301.0	0.0	0.0	0.0	0.0	0.0	203.0	128.0	300.0	0.0	0.0	0.0	0.0	167.0	338.0	145.0	0.0	0.0	0.0	0.0	0.0	122.0	186.0	0.0	0.0	0.0	0.0	0.0
6308ee83d74810e8123a63a8acbaa79a	148.0	0.0	0.0	0.0	0.0	47.0	446.0	0.0	9.0	0.0	0.0	21.0	363.0	257.0	95.0	0.0	125.0	124.0	0.0	0.0	115.0	0.0	89.0	0.0	97.0	46.0	0.0	220.0	59.0	177.0	0.0	11.0	0.0	0.0	0.0	35.0	0.0	0.0	19.0	0.0	0.0	8.0
8bb807f4f8d34064553036042ca40fb3	175.0	94.0	0.0	0.0	0.0	30.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	194.0	170.0	113.0	0.0	0.0	0.0	0.0	50.0	105.0	199.0	124.0	0.0	0.0	0.0	31.0	197.0	106.0	50.0	0.0	0.0	0.0	0.0	49.0	143.0	159.0	79.0	126.0	102.0	121.0
f03d8472c2555bd6e70a237210efc9e2	71.0	45.0	0.0	0.0	0.0	210.0	165.0	54.0	0.0	0.0	0.0	0.0	164.0	0.0	68.0	37.0	0.0	0.0	0.0	0.0	95.0	31.0	101.0	68.0	0.0	0.0	0.0	190.0	0.0	115.0	46.0	0.0	0.0	0.0	0.0	188.0	112.0	127.0	170.0	172.0	174.0	79.0
5cc0160eb98ed7d43d80d5cc27eb7c68	0.0	106.0	0.0	0.0	0.0	124.0	113.0	281.0	0.0	0.0	0.0	0.0	0.0	130.0	148.0	41.0	0.0	0.0	0.0	0.0	66.0	0.0	230.0	94.0	0.0	0.0	0.0	25.0	145.0	171.0	96.0	0.0	0.0	0.0	0.0	102.0	241.0	114.0	100.0	72.0	82.0	0.0
bee818fd61abd18b54ee1c1e33f8ea51	245.0	11.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1635.0	0.0	0.0	344.0	0.0	0.0	0.0	0.0	56.0	0.0	73.0	62.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
adb1c0dfcae0a07f1a029ea88814de83	67.0	129.0	0.0	0.0	0.0	101.0	0.0	140.0	0.0	0.0	0.0	0.0	146.0	47.0	0.0	166.0	0.0	0.0	0.0	0.0	189.0	0.0	148.0	0.0	0.0	0.0	0.0	140.0	59.0	162.0	145.0	0.0	0.0	0.0	0.0	182.0	217.0	200.0	0.0	102.0	75.0	0.0
c75e6a63579c2b9c5bdaa83e0488f560	0.0	73.0	0.0	0.0	0.0	94.0	417.0	57.0	0.0	0.0	0.0	0.0	81.0	0.0	45.0	42.0	0.0	0.0	0.0	0.0	80.0	0.0	53.0	177.0	0.0	0.0	0.0	70.0	87.0	58.0	77.0	0.0	0.0	0.0	0.0	105.0	42.0	89.0	154.0	142.0	227.0	214.0
da9e01bab91db45708b18683225df107	0.0	0.0	0.0	0.0	0.0	317.0	49.0	0.0	42.0	21.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	298.0	128.0	50.0	48.0	0.0	0.0	0.0	428.0	56.0	24.0	24.0	70.0	0.0	0.0	0.0	295.0	26.0	0.0	74.0	64.0	54.0	35.0
97c062a4f480d7e7376f9fb634e67983	129.0	0.0	0.0	0.0	0.0	83.0	0.0	211.0	0.0	0.0	0.0	0.0	54.0	370.0	176.0	0.0	0.0	0.0	0.0	0.0	65.0	347.0	283.0	42.0	0.0	0.0	0.0	35.0	65.0	147.0	38.0	0.0	0.0	0.0	0.0	70.0	93.0	39.0	0.0	42.0	28.0	54.0
216919f7dc9cdadf13a17073629d2f9e	132.0	47.0	0.0	0.0	0.0	145.0	74.0	129.0	0.0	0.0	0.0	0.0	94.0	352.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	182.0	284.0	0.0	0.0	0.0	0.0	195.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	200.0	102.0	0.0	0.0	0.0	0.0
beefd21e4e85459af287208ec400cce7	0.0	137.0	0.0	0.0	0.0	108.0	0.0	58.0	0.0	0.0	0.0	0.0	48.0	0.0	46.0	91.0	0.0	0.0	0.0	0.0	99.0	12.0	68.0	165.0	0.0	0.0	0.0	23.0	71.0	53.0	79.0	0.0	0.0	0.0	0.0	59.0	15.0	118.0	323.0	263.0	280.0	204.0
5df0e19dd9b71026714d9e70cc3f021f	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	439.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	516.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260a3adf777e0ca018bb700d28195d9a	63.0	37.0	0.0	0.0	0.0	116.0	264.0	112.0	0.0	0.0	0.0	0.0	74.0	158.0	104.0	56.0	0.0	0.0	0.0	0.0	82.0	193.0	34.0	37.0	0.0	0.0	0.0	250.0	40.0	75.0	44.0	0.0	0.0	0.0	0.0	139.0	102.0	87.0	43.0	60.0	46.0	87.0
bafe930c8f8019dddab868bddc51f640	39.0	85.0	0.0	0.0	0.0	37.0	106.0	76.0	0.0	0.0	0.0	0.0	33.0	207.0	84.0	137.0	0.0	0.0	0.0	0.0	73.0	68.0	75.0	191.0	0.0	0.0	0.0	53.0	88.0	99.0	184.0	0.0	0.0	0.0	0.0	40.0	123.0	78.0	119.0	82.0	51.0	172.0
0d71b96e50601a992fe02713138be238	65.0	68.0	0.0	0.0	0.0	175.0	68.0	153.0	0.0	0.0	0.0	0.0	86.0	229.0	0.0	104.0	0.0	0.0	0.0	0.0	52.0	0.0	107.0	104.0	0.0	0.0	0.0	71.0	0.0	61.0	138.0	0.0	0.0	0.0	0.0	195.0	98.0	84.0	96.0	105.0	96.0	91.0
3f1d9d29797a2d68fec94185f3d1cab0	174.0	27.0	0.0	0.0	0.0	49.0	77.0	157.0	0.0	14.0	0.0	0.0	87.0	81.0	201.0	51.0	0.0	0.0	0.0	0.0	160.0	179.0	180.0	0.0	11.0	0.0	0.0	159.0	234.0	123.0	32.0	0.0	0.0	0.0	0.0	64.0	130.0	0.0	0.0	0.0	0.0	53.0
1c29485ec779c6205f4a7426dfe04286	0.0	116.0	0.0	0.0	0.0	169.0	68.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	104.0	0.0	0.0	0.0	237.0	0.0	21.0	105.0	0.0	0.0	0.0	0.0	160.0	0.0	193.0	205.0	94.0	96.0	171.0
d7eaa06df8c38156ba95f57eefb2be24	0.0	0.0	0.0	0.0	889.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc10323a14273677a0cc8a74198f37cd	84.0	47.0	0.0	0.0	0.0	22.0	0.0	47.0	0.0	0.0	0.0	0.0	42.0	0.0	31.0	62.0	0.0	0.0	0.0	0.0	37.0	0.0	48.0	148.0	0.0	0.0	0.0	88.0	0.0	43.0	28.0	0.0	0.0	0.0	0.0	30.0	0.0	266.0	288.0	214.0	338.0	293.0
0c5a79c80942b3c3d2d2aa0fd9f1e2b2	118.0	64.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	39.0	0.0	0.0	0.0	0.0	17.0	313.0	386.0	136.0	0.0	0.0	0.0	0.0	154.0	161.0	48.0	0.0	0.0	0.0	0.0	46.0	152.0	25.0	125.0	48.0	26.0	41.0
2af5c0ef9084662e2ca44bdb4b168904	13.0	29.0	0.0	0.0	0.0	103.0	212.0	0.0	0.0	0.0	0.0	0.0	165.0	115.0	30.0	39.0	0.0	0.0	0.0	0.0	110.0	136.0	44.0	35.0	0.0	32.0	0.0	142.0	88.0	147.0	32.0	0.0	0.0	0.0	0.0	107.0	23.0	0.0	167.0	107.0	143.0	97.0
a28b3879b0ecdadccb8eb1d09871c871	0.0	23.0	0.0	0.0	0.0	350.0	0.0	30.0	0.0	0.0	0.0	0.0	121.0	170.0	0.0	19.0	0.0	0.0	0.0	0.0	470.0	75.0	14.0	0.0	0.0	25.0	0.0	264.0	29.0	0.0	23.0	0.0	0.0	0.0	0.0	125.0	0.0	14.0	131.0	62.0	125.0	43.0
eb56e39c36cc13130f2b6f0c8941cda9	0.0	111.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	304.0	0.0	0.0	0.0	22.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	20.0	0.0	124.0	291.0	240.0	479.0	179.0
c9fa5796c5d49cf56573eaf06b68f909	60.0	0.0	0.0	0.0	0.0	58.0	157.0	201.0	0.0	0.0	0.0	0.0	67.0	301.0	210.0	0.0	0.0	0.0	0.0	0.0	38.0	218.0	132.0	41.0	0.0	0.0	0.0	18.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	56.0	149.0	0.0	42.0	35.0	63.0	74.0
c1413f07c7154238d3c042c1c46c6073	0.0	0.0	0.0	0.0	0.0	67.0	0.0	130.0	0.0	0.0	0.0	0.0	150.0	147.0	294.0	0.0	0.0	0.0	0.0	0.0	167.0	46.0	362.0	0.0	0.0	0.0	0.0	73.0	132.0	286.0	0.0	0.0	0.0	0.0	0.0	97.0	147.0	0.0	0.0	0.0	0.0	0.0
721bec93178db8ac44d9855db64fd88d	42.0	107.0	0.0	0.0	0.0	138.0	82.0	99.0	0.0	0.0	0.0	0.0	67.0	69.0	70.0	0.0	0.0	0.0	0.0	0.0	90.0	59.0	162.0	139.0	0.0	0.0	0.0	46.0	88.0	47.0	61.0	0.0	0.0	0.0	0.0	102.0	77.0	136.0	120.0	67.0	142.0	83.0
ea84219170dd157b11f4dfd3ae004b70	74.0	39.0	0.0	0.0	0.0	35.0	0.0	64.0	0.0	0.0	0.0	0.0	45.0	31.0	45.0	66.0	0.0	0.0	0.0	0.0	35.0	0.0	63.0	133.0	0.0	0.0	0.0	60.0	174.0	87.0	56.0	0.0	0.0	0.0	0.0	49.0	0.0	112.0	243.0	246.0	297.0	134.0
7277e67f2a2a90904b67ef7b2a5a28a0	0.0	102.0	0.0	0.0	0.0	131.0	0.0	99.0	0.0	0.0	0.0	0.0	100.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	37.0	41.0	44.0	105.0	0.0	0.0	0.0	86.0	0.0	88.0	146.0	0.0	0.0	0.0	0.0	185.0	0.0	123.0	147.0	159.0	195.0	148.0
8b9aeba17d76b345a287fa96ebb407cc	106.0	0.0	0.0	0.0	0.0	108.0	133.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	227.0	57.0	0.0	0.0	0.0	0.0	62.0	0.0	135.0	55.0	0.0	0.0	0.0	102.0	266.0	99.0	0.0	0.0	0.0	0.0	0.0	102.0	114.0	57.0	59.0	105.0	81.0	103.0
bfbe52a9e10641173d2845169c3e5446	148.0	54.0	0.0	0.0	0.0	50.0	28.0	117.0	40.0	0.0	0.0	0.0	42.0	46.0	153.0	53.0	0.0	0.0	0.0	0.0	112.0	175.0	225.0	82.0	0.0	0.0	0.0	41.0	185.0	157.0	84.0	0.0	0.0	0.0	0.0	82.0	106.0	0.0	41.0	25.0	21.0	13.0
9ecf8edcbba3c871af90138711545735	0.0	149.0	0.0	0.0	0.0	102.0	0.0	142.0	0.0	0.0	0.0	0.0	107.0	58.0	147.0	114.0	0.0	0.0	0.0	0.0	0.0	82.0	56.0	158.0	0.0	0.0	0.0	64.0	0.0	140.0	170.0	0.0	0.0	0.0	0.0	83.0	111.0	84.0	0.0	0.0	131.0	151.0
ec4e718859741275dcb72b99482de727	157.0	0.0	0.0	0.0	0.0	96.0	183.0	98.0	0.0	0.0	0.0	0.0	24.0	85.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	339.0	48.0	0.0	0.0	0.0	21.0	211.0	131.0	48.0	0.0	0.0	0.0	0.0	94.0	130.0	0.0	30.0	0.0	0.0	0.0
91c61a05f437458e574b1d4f9b3df5c1	171.0	32.0	0.0	0.0	0.0	64.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	118.0	238.0	46.0	0.0	0.0	0.0	0.0	110.0	270.0	214.0	47.0	0.0	0.0	0.0	109.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	85.0	208.0	0.0	0.0	0.0	0.0	39.0
2ff1f4a1ef124c1ea95c958d6b3793cc	13.0	32.0	0.0	0.0	0.0	35.0	0.0	69.0	2.0	0.0	0.0	16.0	64.0	130.0	210.0	60.0	10.0	17.0	0.0	0.0	170.0	204.0	184.0	41.0	4.0	22.0	0.0	10.0	102.0	265.0	47.0	0.0	0.0	0.0	0.0	102.0	118.0	89.0	0.0	0.0	0.0	0.0
57390216d7bca3f81aea10dd9b7652e5	0.0	111.0	0.0	0.0	0.0	184.0	0.0	25.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	203.0	155.0	20.0	99.0	0.0	0.0	0.0	45.0	14.0	13.0	82.0	3.0	0.0	0.0	0.0	95.0	0.0	388.0	32.0	0.0	0.0	0.0
d185338e32063a691256e8aedde84de6	0.0	0.0	0.0	0.0	0.0	4.0	171.0	0.0	0.0	0.0	0.0	0.0	775.0	271.0	312.0	0.0	0.0	12.0	0.0	0.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0	138.0	12.0	251.0	0.0	0.0	0.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0
80725de75f47b0a6f7da6b938c784139	10.0	22.0	0.0	0.0	0.0	25.0	277.0	33.0	4.0	14.0	0.0	0.0	40.0	181.0	206.0	34.0	0.0	0.0	0.0	0.0	37.0	144.0	102.0	70.0	5.0	0.0	0.0	13.0	96.0	164.0	73.0	0.0	0.0	0.0	0.0	79.0	171.0	37.0	55.0	15.0	44.0	51.0
50224a2e7aa07e4a1283c1649cd0c8c9	0.0	152.0	0.0	0.0	16.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	121.0	0.0	0.0	0.0	0.0	90.0	36.0	126.0	271.0	0.0	0.0	0.0	0.0	46.0	79.0	276.0	0.0	0.0	0.0	0.0	105.0	0.0	115.0	235.0	72.0	52.0	46.0
c674a9a78fd9da4a0a8a81d795a9c098	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	473.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	248.0	16.0	89.0	64.0	57.0	103.0	34.0
17b69ff2b4a1e92a9e5bba6036bbda51	154.0	0.0	0.0	0.0	0.0	91.0	162.0	151.0	0.0	57.0	0.0	0.0	0.0	79.0	119.0	93.0	0.0	20.0	0.0	0.0	0.0	53.0	202.0	77.0	19.0	0.0	0.0	54.0	200.0	144.0	51.0	0.0	0.0	0.0	0.0	103.0	112.0	40.0	0.0	0.0	0.0	0.0
fc7232ba001cd6919ab3fc00defa2b06	0.0	0.0	0.0	0.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	0.0	0.0	67.0	98.0	202.0	0.0
fcbcd2f7caca898f9a0c0cd2ff293fac	0.0	61.0	0.0	0.0	0.0	181.0	0.0	99.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	43.0	0.0	55.0	107.0	0.0	0.0	0.0	91.0	64.0	57.0	166.0	0.0	0.0	0.0	0.0	153.0	44.0	223.0	156.0	121.0	108.0	96.0
ae141e2ba93f5fe84153c53e095395f3	0.0	92.0	0.0	0.0	0.0	116.0	107.0	80.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	109.0	144.0	0.0	100.0	0.0	0.0	0.0	64.0	129.0	0.0	184.0	0.0	0.0	0.0	0.0	143.0	155.0	0.0	65.0	95.0	78.0	99.0
9318f394b2e27570e35b5e888510ba32	0.0	133.0	0.0	0.0	0.0	141.0	0.0	22.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	66.0	0.0	6.0	204.0	0.0	0.0	0.0	56.0	0.0	17.0	151.0	0.0	0.0	0.0	0.0	155.0	33.0	148.0	150.0	174.0	68.0	134.0
7c39ad081a428ca28a5cc21dd5c874bd	0.0	48.0	0.0	0.0	0.0	115.0	47.0	48.0	0.0	0.0	0.0	0.0	123.0	204.0	69.0	63.0	0.0	0.0	0.0	0.0	151.0	173.0	97.0	40.0	0.0	0.0	0.0	99.0	75.0	78.0	42.0	0.0	0.0	0.0	0.0	103.0	104.0	67.0	37.0	45.0	44.0	28.0
